Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Hataemon tsuushin The Movie 2016 Kanketsuhen: Hana to yasai no porero,2017,N/A,22 Jul 2017,N/A,N/A,Riki Boryu,N/A,N/A,N/A,Japanese,Japan,N/A,N/A,[],N/A,N/A,N/A,tt7131976,movie,N/A,N/A,N/A,N/A,True,
Meri Maa Cinema: My Mom's Movie,2017,N/A,N/A,18 min,"Short, Drama",Harsshil R Patel,"Vickey Kadam, Harsshil R Patel","Smita Tambe, Raza Hasan, Chinmay Sant",On his 18th Birthday a son discovers his Mom is a part of a film.,Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BYmY3ZDI4MzAtY2MwZi00MTExLWFlZWYtZjY3ZmI0NTA0ZjQ5XkEyXkFqcGdeQXVyNDIzODQ5ODk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7071378,movie,N/A,N/A,N/A,N/A,True,
Vanity Fair: Ludacris Recaps Every Fast & Furious Movie in 8 Minutes,2017,N/A,12 Apr 2017,8 min,Short,Jeffrey Kornberg,"Creighton DeSimone, Jeffrey Kornberg",Ludacris,"Ludacris gives us a rundown of all seven ""The Fast and the Furious"" movies from the first 2001 movie all the way up to the latest film, ""The Fate of the Furious"" which debuts on April 17th in theaters nationwide.",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt7077692,movie,N/A,N/A,N/A,N/A,True,
Doll Movie,2017,N/A,N/A,7 min,"Short, Horror",Alexander Kluge,N/A,N/A,Broken dolls come to life,German,Germany,N/A,N/A,[],N/A,N/A,N/A,tt7026716,movie,N/A,N/A,N/A,N/A,True,
Not for Kids Movie!,2017,N/A,05 Jun 2017,17 min,"Short, Drama",Krystian Kornel,Krystian Kornel,"Marta Maria Wisniewska, Karolina Bruchnicka, Bartosz Szpak","When a girl enters a suspicious building, she falls into madness of Dali.",Polish,Poland,N/A,N/A,[],N/A,N/A,N/A,tt7027578,movie,N/A,N/A,N/A,N/A,True,
Poison: The Movie 4,2017,N/A,21 Jun 2017,N/A,Short,Larkin Wallbank-Hart,"Adonis Johnston, Larkin Wallbank-Hart","Larkin Wallbank-Hart, Adonis Johnston, Jordan Phillips, Tom Schuszter",N/A,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt7038758,movie,N/A,N/A,N/A,N/A,True,
Dogs Not Allowed: A Silent Movie,2017,N/A,04 May 2017,9 min,"Short, Drama",Manu Chobe,Manu Chobe,"Manumita Dahiya, Gagan Patel, Manoj Sarang",It is an intricate drama that unravels the connect between two kindred spirits - The film goes on to suggest that love is a universal concept that travels further than human understanding or emotion - That kindness is rewarded That c,English,India,N/A,https://m.media-amazon.com/images/M/MV5BN2FhODAwOGUtNWQwYy00NWVkLTkwMjAtMDFjZTdlZDhmNTIzXkEyXkFqcGdeQXVyMDg4OTE2Ng@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6858000,movie,N/A,N/A,N/A,N/A,True,
Bierleichen Das Movie,2017,N/A,06 Jun 2017,N/A,"Short, Horror",Derek Ingber,Adam Zuniga,"Kate Dulcich, Adam Zuniga",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjg1YTgxOWMtODk0NS00OTYxLTg5MDQtMDZiNTBkZDkyMjNiXkEyXkFqcGdeQXVyMTY4ODA0NDk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6849886,movie,N/A,N/A,N/A,N/A,True,
The Spanish Movie Star,2017,N/A,10 Feb 2017,N/A,Short,N/A,N/A,N/A,N/A,Spanish,United States,N/A,N/A,[],N/A,N/A,N/A,tt6523306,movie,N/A,N/A,N/A,N/A,True,
The Latino Movie Star,2017,N/A,10 Feb 2017,N/A,Short,Louis Hernandez,N/A,Craig Caddell,N/A,Spanish,United States,N/A,N/A,[],N/A,N/A,N/A,tt6527278,movie,N/A,N/A,N/A,N/A,True,
We Are Watching You While You're Watching Our Midnight Movie,2017,N/A,15 Mar 2017,1 min,Short,Ivica Dimitrijevic,N/A,"Ivica Dimitrijevic, Martin Ivanov",N/A,N/A,Republic of North Macedonia,N/A,N/A,[],N/A,N/A,N/A,tt6909074,movie,N/A,N/A,N/A,N/A,True,
Before Suicide Movie,2017,N/A,17 Nov 2017,20 min,"Short, Drama",Robert Cristian Trif,Robert Cristian Trif,"Albert Gayo, Erika Herbert, Priyanka Porwal",The story of Alex who lost his hope in front of life 's challenges.He thought the best decision is to commit suicide.,English,United Arab Emirates,N/A,https://m.media-amazon.com/images/M/MV5BMjQxODkwOGEtNDk3ZC00MzQ0LWFmYjItM2U5MzMxZjdlM2Y3XkEyXkFqcGdeQXVyNzYyMzY4Njk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6880156,movie,N/A,N/A,N/A,N/A,True,
Poison: The Movie 3,2017,N/A,13 Jun 2017,N/A,"Short, Comedy, Mystery",Larkin Wallbank-Hart,N/A,"Adonis Johnston, Larkin Wallbank-Hart",The plot is unknown.,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt6577582,movie,N/A,N/A,N/A,N/A,True,
All Def Movie Awards,2017,N/A,26 Feb 2017,N/A,N/A,J. Kevin Swain,"Danny Cho, DoBoy, Ritch Ruiz, Megan Thomas","Michael Blackson, Nicole Byer, Angel Cardenas, Blac Chyna",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTBhNTE3ZjItNWEyYy00OTY2LWEwOTgtNjU0OGMzOGQ3YjFmXkEyXkFqcGdeQXVyNjc0NzgzMDY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6587246,movie,N/A,N/A,N/A,N/A,True,
Tumblr Boys: The Horror Movie,2017,N/A,05 Feb 2017,4 min,"Short, Comedy, Horror",Ethan Breinholt,Ethan Breinholt,"Jake Gonzales, Hayley Reno, Ethan Breinholt",A mock trailer where set during the Tumblr Boy murder apocalypse.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjk1ZDI4ZTgtNDVlNS00NzdmLTk5ZDYtYzZkY2ZiMDQwMmQ1XkEyXkFqcGdeQXVyNDcxNTE1MDM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6587912,movie,N/A,N/A,N/A,N/A,True,
Belize Barrier Reef: Natural Relaxation Movie,2017,N/A,N/A,62 min,Adventure,Todd Kortte,"Todd Kortte, Anna Zhikhareva",N/A,N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjllZmIwY2UtN2E4OS00ZjAxLTk1MmYtYzc3YjkwYTU3YzgyXkEyXkFqcGdeQXVyNTQ2MDk3MzU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6588528,movie,N/A,N/A,N/A,N/A,True,
The Awesome Police Movie 2,2017,N/A,28 Jan 2017,N/A,"Short, Crime",Xander Yogert,Xander Yogert,"Brandermango, Joseph Picolomy, Charlie Sandchaz",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt6616308,movie,N/A,N/A,N/A,N/A,True,
Bonanza Bros: The Movie,2017,N/A,07 Mar 2017,8 min,"Animation, Short, Comedy",Matthew Nicholls,Matthew Nicholls,"Cashier, Action Cop, Bank Manager","Mike and Spike are fired from their jobs as Security Testers in Badville, so they must find a way to make money.",English,United Kingdom,N/A,N/A,[],N/A,N/A,N/A,tt6616570,movie,N/A,N/A,N/A,N/A,True,
Movie Night,2017,N/A,15 Jul 2017,3 min,Short,Rachelle Lynn,Rachelle Lynn,"Michael Jaynes, Rachelle Lynn","Engaged couple Melissa and Daryl ""enjoy"" watching a movie until Melissa Gonzalez a proud 'Afro-tina' unleashes her issues for not yet being married despite their recent engagement.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjZhMjgzNmYtNGViNi00OTE2LTk1MTItZTg1MzU1YjZkNjhiXkEyXkFqcGdeQXVyNjMzMzE5NTU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6633108,movie,N/A,N/A,N/A,N/A,True,
The RyanAustin Movie,2017,N/A,30 Jun 2017,74 min,Animation,Ryan Austin,Ryan Austin,N/A,N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNThmYzY3NzQtNzY4OS00OGY3LWI0YTAtYzk4MmVhMTkwOWNiXkEyXkFqcGdeQXVyNzM3NzMzMTI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6637358,movie,N/A,N/A,N/A,N/A,True,
Under the Milky Way: The Movie,2017,N/A,01 May 2017,N/A,Drama,Shane Dunlop,N/A,"John Brumby, Sophie Cusworth, Stuart Daulman",N/A,English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BNjYxZjFhNTMtYzYwMi00NWMwLWFhNTMtZmVhNzIxNjY1MzQ3XkEyXkFqcGdeQXVyMjU3NzQ4MzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6646726,movie,N/A,N/A,N/A,N/A,True,
R.I.P. The Movie,2017,N/A,29 Jan 2017,N/A,"Short, Horror",Robbert Oortwijn,N/A,"Mireille van der Laan, Marvin Martens",N/A,Dutch,Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BOTg2NjcxMjItMGU1NC00Mzg4LTgzM2UtNjQ1YjA4ODc3ZWMzXkEyXkFqcGdeQXVyMzUwODAzNjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6488770,movie,N/A,N/A,N/A,N/A,True,
"Entrepreneur, the Movie",2017,N/A,13 Jan 2017,N/A,Short,Kathy Bass,"Kathy Bass, Michael Bass","Kira Lee Martin, Aleksandra Parker, Sharon Lee Zapata","24-minute movie reveals 10 key actionable knowledge nuggets in an educational, fun and engaging style. This will help aspiring entrepreneurs push through ""The Struggle"" to successfully flip beneficial struggles into powerful solution",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzk3ODEyOTItYTc0NC00N2U0LWIwMjMtZmM1ZWQ2ZjhiZWIxL2ltYWdlXkEyXkFqcGdeQXVyNzIzMDg2Mzc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6495970,movie,N/A,N/A,N/A,N/A,True,
Grace Kelly Movie Star,2017,N/A,02 Feb 2017,N/A,Short,Elisabeth,N/A,N/A,N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt6496132,movie,N/A,N/A,N/A,N/A,True,
The Woman in the Movie,2017,N/A,19 Oct 2017,29 min,"Short, Sci-Fi, Thriller",Christopher Broe,Putnam Trumbull,"Daniel Martin Berkey, Keisha Bissram, Sheyenne Brown","Inspired by an old documentary film, a man in the year 2087 volunteers as the world's first human time traveler to find the woman who changed his life, the woman in the movie.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMDIwYjE3ZDUtZDJhMC00ZTI3LThjNDEtN2FlZDUxMjU4ZTg1XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6550960,movie,N/A,N/A,N/A,N/A,True,
The Awesome Police Movie,2017,N/A,28 Jan 2017,N/A,"Short, Crime",Xander Yogert,Xander Yogert,"Joseph Picolomy, Frank Sahwit, Charlie Sandchaz",Inside of the great town of Jimmytown is the Awesome Police. They are always trying to keep Jimmytown safe and awesome. Now Tealfrank is coming and is trying to kill the jimmytownians.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGE5OWFkMDgtMmJkYy00ODdkLWFkMTItMjNiODY2NDZkZTdlXkEyXkFqcGdeQXVyNzE0NzA5NTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6552978,movie,N/A,N/A,N/A,N/A,True,
Smurf Movie,2017,N/A,17 Feb 2017,N/A,"Short, Comedy",Carmen Carrillo,Miguel M. Vallés,"Alberto Amarilla, Carmen Muga",N/A,Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BYmIzMzhhOTEtOWFiNy00YzRiLTg1MjMtZDAxYTQ3YjVjMGZjXkEyXkFqcGdeQXVyMjI4MzAyODE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6556238,movie,N/A,N/A,N/A,N/A,True,
The Movie Title,2017,N/A,19 Jul 2017,N/A,Short,"Jake Reed, Lucy Rose","Jake Reed, Lucy Rose","Michael Adamson, Zoe Birkbeck, Catherine Catizone",N/A,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNTNiOWJjMjYtYWFlYS00OGFkLTlhMDktNjQ5ZGViYTYyMTY4XkEyXkFqcGdeQXVyNTkyNjA2MTQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6730584,movie,N/A,N/A,N/A,N/A,True,
Yasin & Zen Make a Short Movie,2017,N/A,N/A,N/A,N/A,"Yasin Islek, Nicholas Popkey(co-director)",Yasin Islek,"Yasin Islek, Zen Hunter, Bobby Nickels, Christopher Gilstrap","Two actor friends, living in a residential community in Los Angeles, trying to make their own short film for their Showreel to get more roles in Hollywood, but this is associated with some problems if the budget is not given.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt6735298,movie,N/A,N/A,N/A,N/A,True,
"CD's the Coolest, Awesomest, Movie",2017,N/A,24 Feb 2017,13 min,"Short, Comedy","J. Wells Jr., Kikela Danielle(co-director)",J. Wells Jr.,"Dedric Dec Colbert, Orlando Cortez, Tobie Famusipe, Patience Rozier","We follow two characters through out this story. Raymond and Kevin. Raymond we find out is always getting into trouble and this time is no different. Kevin, sticks by him thru thick and ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNDkwZDI2ZDItZTVlMS00M2ExLWE5ZDQtMDU2NmQyNTc0YmJhXkEyXkFqcGdeQXVyNjU3NjkxNDY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6755970,movie,N/A,N/A,N/A,N/A,True,
Dinner Stamps or Movie Tickets,2017,N/A,09 Apr 2017,N/A,"Short, Drama","Joseph E. Agudo, Randall Galius Jr., Rebekah Galloway","Randall Galius Jr., Stepanie Youngker Lewis","Joseph E. Agudo, Rebecca Teresia, Stephanie Anne Lewis",N/A,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMDFhYjc3NzEtY2UxMC00YTZiLTgwZTktZjkyOWZlMjgwYzIyXkEyXkFqcGdeQXVyNzI1NDExODE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6760968,movie,N/A,N/A,N/A,N/A,True,
In Home Advisor: The Movie,2017,N/A,01 Mar 2017,N/A,"Short, Drama",N/A,N/A,"Rodney George, Prius, Customer","Rodney, a fearless former DJ, is dispatched to help a customer in need.",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt6762714,movie,N/A,N/A,N/A,N/A,True,
Oz Comic Con The Movie,2017,N/A,04 Apr 2017,66 min,N/A,Edward Jeffries,N/A,"Adrian, Alishiera, Ashley Andresen, Scott Ayton","Oz Comic Con The Movie will take you on an epic adventure full of entertainment, cosplaying, comic's and art.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BODlkMTg4NjctNzljNC00ZTliLTg0YjAtYWE1YzI3NWY1Y2NiXkEyXkFqcGdeQXVyMTE1MDg0NTk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6803476,movie,N/A,N/A,N/A,N/A,True,
Movie Time with Ed & Leroy,2017–,N/A,19 Mar 2017,N/A,Comedy,N/A,N/A,N/A,A series of scene reenactments from various films.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt6819130,series,,,,,True,N/A
Pop-up Book Movie,2017,N/A,02 Oct 2017,70 min,Fantasy,Tiffinni Saint Ranae,Tiffinni Saint Ranae,N/A,"its modern and parallel, fairy tales, and a new slightly different, gleeful take on some centuries old classics.",English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt6708708,movie,N/A,N/A,N/A,N/A,True,
I Learn by Travel: The Movie,2017,N/A,20 Dec 2017,N/A,Documentary,Juan Valverde Fonseca,N/A,N/A,N/A,English,Costa Rica,N/A,https://m.media-amazon.com/images/M/MV5BMmIzMTBjNmMtYmZkZS00YzI3LTllYmMtNzJjZDRhZWQwYjRlXkEyXkFqcGdeQXVyNjU0ODYxNTk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6715392,movie,N/A,N/A,N/A,N/A,True,
How to Direct the Movie of Your Life,2017,N/A,N/A,2 min,"Short, Drama, Thriller",Kenneth J. Harvey,N/A,N/A,How to direct the movie of your life,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt6719374,movie,N/A,N/A,N/A,N/A,True,
The Weegee Movie,2017,Not Rated,21 Feb 2017,27 min,"Short, Drama",Sean Daley,Sean Daley,N/A,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGZlY2U4Y2MtNDI2Yy00NTg1LWFlZjgtNWY2Yzg0YTJmN2RjXkEyXkFqcGdeQXVyNzQwMTMzMTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6654194,movie,N/A,N/A,N/A,N/A,True,
Space Goofs: The Movie,2017,N/A,01 Dec 2017,N/A,Animation,Olivier Jean Marie,"Olivier Jean Marie, Jean-Yves Raimbaud (characters), Philippe Traversat (characters)","Maurice LaMarche, Liliana Mumy, Charlie Adler, Rebecca Shoichet",N/A,English,France,N/A,N/A,[],N/A,N/A,N/A,tt6667318,movie,N/A,N/A,N/A,N/A,True,
Crash: The Animated Movie,2017,N/A,19 Mar 2017,N/A,"Animation, Action, Comedy","Fernando Mendez, Matt Weinglass",Matt Weinglass,"Randy Vinneau, Neleigh Olson, Steve Brock","Ronnie Fields is just your average teenager looking to find his place in the world until one night everything changes. After a near fatal car accident, Ronnie becomes ""Crash"" the unlikely superhero who appears on the scene to stop...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWFkZjUwNDQtMDJiMS00ODNhLTg3NmQtN2M5NDkxYmY2MTI3XkEyXkFqcGdeQXVyMzIxNjI0MTA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6674846,movie,N/A,N/A,N/A,N/A,True,
CR: The Life of Dave the Taxi Driver Fantastic Movie,2017,N/A,26 Jan 2017,64 min,Animation,Chaz Dowdell,Chaz Dowdell,"Joel Applebery, Gary Arthur, Melissa Azeez","Two days after the events from (Clifford ray's Dave the Taxi Driver) Dave majerski ""Chaz Dowdell"" gets ready to train a new taxi driver Tom Sanchez ""Joelle Appleberry""of what life is as a taxi driver in the city of Bloomsburg.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzAyMjFjZmYtZDRmZS00OTE4LTgyM2UtMzNmMWM2MDRmZmQ5L2ltYWdlXkEyXkFqcGdeQXVyNTU3Njk0Mjc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6468958,movie,N/A,N/A,N/A,N/A,True,
The Logo Batsman Movie,2017,N/A,15 Dec 2017,N/A,Action,Jazmin,N/A,N/A,N/A,English,USA,N/A,N/A,"[{'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,N/A,N/A,tt6426424,movie,N/A,N/A,N/A,N/A,True,
Gin: The Movie,2017,N/A,19 Jan 2017,49 min,N/A,Henry Hutton,"Henry Hutton, Ben Lindsay",N/A,"Starting in Brighton we make our way across and up the United Kingdom visiting Hayman's Gin, William's Gin, Mason's Gin, Edinburgh Gin and Shetland Reel, stopping off to talk tonic with Double Dutch Mixers.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BYzJmZmE2NjctY2Y4ZC00OWUyLWJkYWUtYzc0ZWFlZmM5NmQ1L2ltYWdlXkEyXkFqcGdeQXVyNzE1NzUxNTg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6441222,movie,N/A,N/A,N/A,N/A,True,
The KirbyKip and Fwends Movie,2017,N/A,N/A,N/A,"Action, Comedy, Romance",N/A,"Gregory Hernandez, Carson Mitchell","Gregory Hernandez, Julian Miranda, Carson Mitchell, Zachary Haden","Gregory and Carson are trying to get enough money to buy back their hangout spot that's being shut down, so they try to come up with an idea to get 100,000$ to buy the place. Gregory ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODc5ZTUyYjgtZjZhYy00MTdiLTk2MmEtNDY5MDA4ZTgwYjg4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk1MjAwNDk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6338894,movie,N/A,N/A,N/A,N/A,True,
HALO: The First Movie,2017,N/A,N/A,100 min,"Action, Adventure, Drama",N/A,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt6346464,movie,N/A,N/A,N/A,N/A,True,
Case Closed Movie,2017,N/A,N/A,N/A,Action,"David Cheung, Yolanda Lynes","David Cheung, Yolanda Lynes","David Cheung, Yolanda Lynes, Andreas Nguyen",A tourist travels around Asia but gets caught up with gangsters.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNWE1ZTI0ZDUtYzA5Ni00NjUzLTliYmYtOTJjYzViOWMxODIxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM0OTUyMDY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6377966,movie,N/A,N/A,N/A,N/A,True,
Lunchtime: The Movie,2017,N/A,19 May 2017,N/A,Horror,Benny Brown,"Benny Brown, Marshall Eglinski, Conor Meadows","Conor Meadows, Marshall Eglinski, Benny Brown","Lenny Trent and Dexter Robinson have been best friends forever, but as many friendships do, they're growing apart in the brutal wasteland of High School. The day after a brutal fight between the friends, mysterious circumstances s...",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYTAxMWI5NTgtOTYzYi00MWQzLWJiZmEtNzMxZjg3NWQ1NjA0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTE4ODExOTI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6382976,movie,N/A,N/A,N/A,N/A,True,
Courage the Movie,2017,N/A,15 Dec 2020,120 min,"Action, Drama, Fantasy",Javian Jones,Javian Jones (headwriter),"Eden Grasa, Adrianna Kemp, Connor Little, Alexis Miller",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTkyMmM4NGEtNDVmNS00NGUzLWE4MzYtNWU2M2M1MTgyNzUzXkEyXkFqcGdeQXVyNjczNjg1NDA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6388584,movie,N/A,N/A,N/A,N/A,True,
Kandyland: The Movie,2017,Not Rated,23 Apr 2017,80 min,"Documentary, Music",Seth Graves,N/A,"Lauren Gilbert, Chase Noelle, Thelma And The Sleaze","A queer feminist punk band embarks on a 31-show, 29-day 'intra-city' tour of Nashville, blazing a new trail in Music City's DIY scene.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDVmODVhY2QtZjBmYy00YjIzLWEzOTAtMDk3NDQ3NzA1MTFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjA0NTgwMTA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6397308,movie,N/A,N/A,N/A,N/A,True,
So You Wanna Make a Movie,2017,N/A,19 Jan 2017,30 min,"Short, Drama",Gary Clarke,Gary Clarke,"Ava L'Amoreaux, Matthew Albrecht, Aslan Hollier","Quinn O'Hara and her two friends, Cameron Wade and Bernie Cantos, all in their mid to late twenties, start a business on a shoestring in a ""ghetto"" section of town. Their goal is to help anyone who wants to make a movie to make it...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGRmMjcyODItODliNy00ZDQ5LWEyNDEtZWE1MmYzOTA3ZGEzXkEyXkFqcGdeQXVyMTk2MzE2NQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6113314,movie,N/A,N/A,N/A,N/A,True,
The KidCool9898 Movie,2017,N/A,N/A,70 min,Animation,Austin Nelson,N/A,"Ryan Austin, Pi, Austin Nelson, The Sonic Person","KidCool9898, Ryan Austin, Sonic Person and Seth the muffin are set to a adventure through dimensions to stop The Red Leader from destroying their dimension. They must use the Ultimate weapons to defeat The Red Leader,",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt6128218,movie,N/A,N/A,N/A,N/A,True,
Sadie and Emmie: The Movie,2017,N/A,06 Feb 2017,N/A,Animation,Jason Hartung,Jacob Salvidore,"Angel Schroeder, Korryn Sorenson, Samuel Olson, Tyler Olson",Sadie and Emmie must make their way back to their owners after being separated from them.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt6154558,movie,N/A,N/A,N/A,N/A,True,
"So, You Wanna Make a Movie?",2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"""Most films lose Money"", says Schuyler M. Moore (partner at Stroock & Stroock & Lavan, LLP), but Hollywood continues to attract huge sums of money for film production from investors ...",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjA3MDkzNTAwOV5BMl5BanBnXkFtZTgwNzQ2NTIyMDI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6180236,movie,N/A,N/A,N/A,N/A,True,
The Phyllis Hyman Movie,2017,N/A,N/A,N/A,Biography,N/A,Pam Sullivan,Jazmine Sullivan,"The film is based on the Book, ""The Strength of a Woman"" The Phllyis Hyman Story , by Jason A. Michael.",N/A,USA,N/A,N/A,[],N/A,N/A,N/A,tt6196106,movie,N/A,N/A,N/A,N/A,True,
The Round Robin Movie,2017,N/A,N/A,N/A,N/A,Kevin Wendell Jones,Kevin Wendell Jones,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt6220632,movie,N/A,N/A,N/A,N/A,True,
Preto The Movie 2,2017,N/A,01 Apr 2017,N/A,Action,Mark K. Buddington,Tyler Burgos,"Asia Burgos, Diamond Burgos, Tyler Burgos, Jazmine Callender",Its some not spoil the movie..,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYzg1ZDY5ZTgtYTcxYS00MjcxLTgwZmYtNmU5MWI3ZjZlMDJiXkEyXkFqcGdeQXVyNTI4NTczNTA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6247702,movie,N/A,N/A,N/A,N/A,True,
Too Dark for Mama (The Movie),2017,N/A,20 Mar 2017,N/A,Drama,"Sandra Basey, Gregory Olusola Nicholas",Sandra Basey,"Howard Calvert, Gregory Olusola Nicholas, Huberto Villarreal, Sabrina Golden Skelton",A movie about racism within the same race.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTI3Zjg2Y2YtZWM2NS00ZTU2LWEwNGItYWE3MTYwYTJiM2I5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDM1NDI4MTY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6292134,movie,N/A,N/A,N/A,N/A,True,
Cheltenham: The Movie,2017,N/A,N/A,N/A,Comedy,Luke Marley,"Taylor Cook, Luke Marley","Luke Marley, Taylor Cook, Billy Marley, Sam Marley","This is the story on how Brad, James and Michael met before they met Doug.",N/A,UK,N/A,https://m.media-amazon.com/images/M/MV5BOTJjMzliZWYtODEyYi00NzlkLWJhMmMtNDkyNmNmZmQ2OWFiXkEyXkFqcGdeQXVyNjMyNTA1NTk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5820106,movie,N/A,N/A,N/A,N/A,True,
Toxic Lullaby/Gone with the Dead the Movie,2017,N/A,15 Aug 2017,96 min,"Action, Horror","Kino McFarland, Justin W. Smith","Kino McFarland, Jim Mitchel, Tony Newton, Justin W. Smith","Britni Alleman, Raúl E. Peyret, Kristy Jessica, Dave Shecter",Toxic Lullaby: Two hit-women are on the run from a corrupt business man named Maximilian Kraine seeking revenge for the abduction of his wife Lana. Gone with the Dead: Six friends arrive ...,English,N/A,N/A,N/A,[],N/A,N/A,N/A,tt6060274,movie,N/A,N/A,N/A,N/A,True,
